eunr;luea;reisenr;area;zone;statistical_rectangle;year;quarter;month;geraet;masche;species;harbour;vessel_length_class;sum_fangkg_fangnr_ort_monat;avg_trip_price;official_landings_value;target_species;metier
DEU000020631;8.65;19019336;27.3.d.24;DEU;36G4;2019;2;6;FPO;28;HER;DE8AN;8-<10;15;0.72;10.8;HER;FPO_SPF_>0_0_0
DEU000020631;8.65;19022080;27.3.d.24;DEU;36G4;2019;2;6;FPO;28;ELE;DE8AN;8-<10;5;14;70;ELE;FPO_CAT_>0_0_0
DEU000020631;8.65;19022083;27.3.d.24;DEU;36G4;2019;2;6;FPO;28;ELE;DE8AN;8-<10;3;14;42;ELE;FPO_CAT_>0_0_0
DEU000020631;8.65;19023435;27.3.d.24;DEU;36G4;2019;3;7;GNS;70;FPE;DE8AN;8-<10;10;2;20;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19023436;27.3.d.24;DEU;36G4;2019;3;7;GNS;70;FPE;DE8AN;8-<10;2;2;4;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19023436;27.3.d.24;DEU;36G4;2019;3;7;GNS;70;FRO;DE8AN;8-<10;49;0.35;17.15;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19023438;27.3.d.24;DEU;36G4;2019;3;7;FPO;28;ELE;DE8AN;8-<10;8;14;112;ELE;FPO_CAT_>0_0_0
DEU000020631;8.65;19030994;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;6;5;30;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19030995;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;2;5;10;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19030995;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;27;0.35;9.45;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19030996;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;45;0.35;15.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19030997;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;8;2;16;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19030997;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;147;5;735;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19030997;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;60;0.35;21;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19030999;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;6;2;12;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19030999;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;110;4.98;547.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19030999;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;60;0.35;21;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031001;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;12;0.5;6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031001;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;9;2;18;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031001;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;132;4.98;657.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031001;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;60;0.35;21;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031002;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;7;0.5;3.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031002;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031002;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;55;5;275;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031002;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;30;0.35;10.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031003;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;21;5;105;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031004;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;5;2;10;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031004;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;127;5;635;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031004;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;40;0.35;14;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031005;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;3;0.5;1.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031005;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;107;5;535;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031005;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;27;0.35;9.45;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031006;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;1;0.5;0.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031006;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;6;2;12;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031006;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;102;5;510;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031006;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;11;0.35;3.85;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031007;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;4;0.5;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031007;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031007;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;63;5;315;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031007;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;20;0.35;7;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031008;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;2;0.5;1;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031008;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19031008;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;16;5;80;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033982;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;3;0.5;1.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033982;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;5;2;10;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033982;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;93;4.97;462.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033982;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;5;0.35;1.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033983;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;34;5;170;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033984;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;1;2;2;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033984;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;19;5;95;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033984;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;30;0.35;10.5;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033985;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;24;5;120;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033986;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;32;0.5;16;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033986;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;27;2;54;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033986;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;108;5;540;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033986;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;152;0.35;53.2;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033987;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;4;0.5;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033987;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;203;5;1015;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033987;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;40;0.35;14;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033988;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;4;0.5;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033988;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;1;2;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033988;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;92;5;460;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033988;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;34;0.35;11.9;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033989;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FCC;DE8AN;8-<10;2;0.5;1;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033989;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;45;0.35;15.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19033990;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033990;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;55;5;275;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033990;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;11;0.35;3.85;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033991;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;1;2;2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19033991;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;36;5;180;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036694;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPE;DE8AN;8-<10;3;2;6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036694;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FPP;DE8AN;8-<10;86;5;430;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036694;27.3.d.24;DEU;36G4;2019;3;9;GNS;100;FRO;DE8AN;8-<10;14;0.35;4.9;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036750;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPE;DE8AN;8-<10;2;1.8;3.6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036750;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;37;3.45;127.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036750;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;20;0.35;7;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036752;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPE;DE8AN;8-<10;2;1.8;3.6;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19036752;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;20;3.41;68.25;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19036752;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;65;0.35;22.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19036754;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FBR;DE8AN;8-<10;18;0.35;6.3;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036754;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FCC;DE8AN;8-<10;6;0.5;3;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036754;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;31;3.5;108.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036754;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;7;0.35;2.45;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036756;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;27;3.5;94.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036756;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;10;0.35;3.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036758;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FBU;DE8AN;8-<10;3;4;12;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036758;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;35;3.45;120.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036758;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;10;0.35;3.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036760;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FBR;DE8AN;8-<10;36;0.35;12.6;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19036760;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FCC;DE8AN;8-<10;2;0.5;1;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19036760;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;12;3.5;42;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19036760;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;4;0.35;1.4;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19036762;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;18;3.5;63;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036763;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;29;3.5;101.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036763;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;8;0.35;2.8;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19036764;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FBR;DE8AN;8-<10;4;0.35;1.4;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19036764;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FBU;DE8AN;8-<10;1;4;4;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19036764;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FCC;DE8AN;8-<10;5;0.5;2.5;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19036764;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPE;DE8AN;8-<10;13;1.8;23.4;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19036764;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;10;3.5;35;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19036764;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;12;0.35;4.2;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19041035;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPE;DE8AN;8-<10;5;1.8;9;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041035;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;11;3.34;36.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041035;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;20;0.35;7;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041036;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FBU;DE8AN;8-<10;2;3;6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041036;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPE;DE8AN;8-<10;1;1.8;1.8;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041036;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;10;3.5;35;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041036;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;10;0.35;3.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041037;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPP;DE8AN;8-<10;11;3.34;36.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041037;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;30;0.35;10.5;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041038;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FPE;DE8AN;8-<10;1;1.8;1.8;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041038;27.3.d.24;DEU;36G4;2019;4;10;GNS;120;FRO;DE8AN;8-<10;23;0.35;8.05;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041039;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FBR;DE8AN;8-<10;6;0.35;2.1;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19041039;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPE;DE8AN;8-<10;25;1.8;45;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19041039;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FRO;DE8AN;8-<10;4;0.35;1.4;FPE;GNS_FWS_>0_0_0
DEU000020631;8.65;19041040;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPE;DE8AN;8-<10;1;1.8;1.8;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041040;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;27;3.44;92.75;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041040;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FRO;DE8AN;8-<10;94;0.35;32.9;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041041;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPE;DE8AN;8-<10;9;1.8;16.2;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041041;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;14;3.5;49;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041041;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FRO;DE8AN;8-<10;32;0.35;11.2;FRO;GNS_FWS_>0_0_0
DEU000020631;8.65;19041042;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FBR;DE8AN;8-<10;10;0.35;3.5;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041042;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPE;DE8AN;8-<10;4;1.8;7.2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041042;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;25;3.43;85.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041042;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FRO;DE8AN;8-<10;18;0.35;6.3;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041043;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPE;DE8AN;8-<10;13;1.8;23.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041043;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;31;3.44;106.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041043;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FRO;DE8AN;8-<10;14;0.35;4.9;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041043;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;PLN;DE8AN;8-<10;1;3.2;3.2;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041044;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPI;DE8AN;8-<10;2;2;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041044;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;44;3.5;154;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041044;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;PLN;DE8AN;8-<10;2;3.2;6.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041045;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;10;3.5;35;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041046;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPE;DE8AN;8-<10;3;1.8;5.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041046;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FPP;DE8AN;8-<10;79;3.48;274.75;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041046;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;FRO;DE8AN;8-<10;17;0.35;5.95;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19041046;27.3.d.24;DEU;36G4;2019;4;10;GNS;100;PLN;DE8AN;8-<10;3;3.2;9.6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044406;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPE;DE8AN;8-<10;1;1.8;1.8;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044406;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;24;4;96;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044407;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FBR;DE8AN;8-<10;66;0.35;23.1;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19044407;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;60;4;240;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19044407;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FRO;DE8AN;8-<10;7;0.35;2.45;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19044410;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;7;3.71;26;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044411;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;22;4;88;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044412;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPE;DE8AN;8-<10;2;1.8;3.6;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044412;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;51;4;204;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044414;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FBR;DE8AN;8-<10;48;0.35;16.8;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19044414;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPE;DE8AN;8-<10;3;1.8;5.4;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19044414;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;41;4;164;FBR;GNS_FWS_>0_0_0
DEU000020631;8.65;19044415;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;17;4;68;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044416;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;29;4;116;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044418;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FBR;DE8AN;8-<10;4;0.35;1.4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19044418;27.3.d.24;DEU;36G4;2019;4;11;GNS;100;FPP;DE8AN;8-<10;20;3.9;78;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19045370;27.3.d.24;DEU;36G4;2019;4;12;GNS;100;FPP;DE8AN;8-<10;64;3.97;254;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19045372;27.3.d.24;DEU;36G4;2019;4;12;GNS;100;FBU;DE8AN;8-<10;1;4;4;FPP;GNS_FWS_>0_0_0
DEU000020631;8.65;19045372;27.3.d.24;DEU;36G4;2019;4;12;GNS;100;FPP;DE8AN;8-<10;51;4;204;FPP;GNS_FWS_>0_0_0
DEU000020633;7.8;19000074;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FBR;DEUSD;<8;8;1;8;FRO;GNS_FWS_>0_0_0
DEU000020633;7.8;19000074;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FPE;DEUSD;<8;36;1.28;46.15;FPE;GNS_FWS_>0_0_0
DEU000020633;7.8;19000074;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FPI;DEUSD;<8;4;3.75;15;FRO;GNS_FWS_>0_0_0
DEU000020633;7.8;19000074;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FPP;DEUSD;<8;27;6.18;166.8;FPE;GNS_FWS_>0_0_0
DEU000020633;7.8;19000074;27.3.d.24;DEU;37G3;2019;1;1;GNS;;FRO;DEUSD;<8;49;0.4;19.6;FPE;GNS_FWS_>0_0_0
